magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
4.727 4.717 17.533875 0.8026123 459.96704 16.769043 56.796265 472.1817
4.747 4.737 18.681335 2.0996094 460.39124 16.769043 56.796265 472.1817
4.775 4.757 19.204712 2.8289795 460.49194 16.769043 56.796265 472.1817
4.796 4.778 19.900513 2.597046 460.7193 16.769043 56.796265 472.1817
4.811 4.798 18.922424 1.6815186 460.70557 16.769043 56.796265 472.1817
4.828 4.818 18.36853 1.3305664 460.6552 16.769043 56.796265 472.1817
4.851 4.838 19.342041 1.5731812 459.94263 16.769043 56.796265 472.1817
4.869 4.858 18.862915 2.2628784 460.2646 16.769043 56.796265 472.1817
4.890 4.878 18.536377 2.496338 460.49194 16.769043 56.796265 472.1817
4.910 4.898 18.780518 2.496338 460.96954 16.769043 56.796265 472.1817
4.932 4.919 19.11621 2.496338 461.1435 16.769043 56.796265 472.1817
4.954 4.939 19.204712 2.496338 461.1435 16.769043 56.796265 472.1817
4.977 4.959 18.692017 3.5140991 461.3922 16.769043 56.796265 472.1817
4.995 4.979 18.296814 4.0634155 461.9339 16.769043 56.796265 472.1817
5.010 4.999 18.20221 4.159546 462.12006 16.769043 56.796265 472.1817
5.027 5.019 18.070984 2.987671 462.24823 16.769043 56.796265 472.1817
5.047 5.039 19.068909 3.4347534 463.0417 16.769043 56.796265 472.1817
5.069 5.060 19.371033 3.6605835 463.2614 16.769043 56.796265 472.1817
5.087 5.080 18.83545 3.9260864 462.22076 16.769043 56.796265 472.1817
5.108 5.100 17.77649 3.0715942 462.60223 16.769043 56.796265 472.1817
5.128 5.120 17.533875 2.8289795 462.7716 16.769043 56.796265 472.1817
5.148 5.140 18.353271 3.3721924 463.04016 16.769043 56.796265 472.1817
5.179 5.160 17.189026 4.8355103 463.62457 16.769043 56.796265 472.1817
5.189 5.180 16.86554 5.1589966 463.7497 16.769043 56.796265 472.1817
5.210 5.201 17.564392 6.1309814 463.6139 16.769043 56.796265 472.1817
5.232 5.221 17.701721 5.496216 462.77924 16.769043 56.796265 472.1817
5.252 5.241 17.701721 5.3253174 462.60986 16.769043 56.796265 472.1817
5.275 5.261 17.843628 8.319092 463.02948 16.769043 56.796265 472.1817
5.291 5.281 17.58728 7.9803467 463.09814 16.769043 56.796265 472.1817
5.309 5.301 17.533875 7.8216553 463.09814 16.769043 56.796265 472.1817
5.330 5.321 15.783691 7.2387695 462.53052 16.769043 56.796265 472.1817
5.348 5.342 14.9383545 9.80072 461.87134 16.769043 56.796265 472.1817
5.370 5.362 14.862061 10.1501465 461.79504 16.769043 56.796265 472.1817
5.388 5.382 14.712524 10.298157 462.8128 16.769043 56.796265 472.1817
5.409 5.402 14.401245 9.437561 462.64954 16.769043 56.796265 472.1817
5.428 5.422 14.361572 9.3185425 462.60986 16.769043 56.796265 472.1817
5.448 5.442 14.517212 11.044312 461.22742 16.769043 56.796265 472.1817
5.469 5.462 15.129089 12.948608 460.85052 16.769043 56.796265 472.1817
5.489 5.483 15.196228 13.145447 460.81696 16.769043 56.796265 472.1817
5.509 5.503 15.814209 14.071655 459.30786 16.769043 56.796265 472.1817
5.533 5.523 14.486694 14.601135 459.63745 16.769043 56.796265 472.1817
5.550 5.543 14.361572 14.64386 459.67712 16.769043 56.796265 472.1817
5.568 5.563 15.153503 14.801025 458.59528 16.769043 56.796265 472.1817
5.589 5.583 14.414978 15.275574 457.16553 16.769043 56.796265 472.1817
5.609 5.603 14.361572 15.309143 457.07092 16.769043 56.796265 472.1817
5.629 5.624 14.361572 14.987183 457.6996 16.769043 56.796265 472.1817
5.648 5.644 13.37738 15.95459 456.76422 16.769043 56.796265 472.1817
5.668 5.664 13.35907 15.974426 456.7459 16.769043 56.796265 472.1817
5.687 5.684 13.195801 15.159607 455.9494 16.769043 56.796265 472.1817
5.708 5.704 14.323425 15.625 455.1422 16.769043 56.796265 472.1817
5.730 5.724 14.361572 15.641785 455.11627 16.769043 56.796265 472.1817
5.773 5.744 12.861633 17.460632 452.98157 16.769043 56.796265 472.1817
5.773 5.765 13.021851 16.97998 452.19727 16.769043 56.796265 472.1817
5.813 5.785 13.027954 16.973877 452.1927 16.769043 56.796265 472.1817
5.831 5.805 13.343811 17.002869 452.8183 16.769043 56.796265 472.1817
5.853 5.825 12.358093 18.969727 451.5335 16.769043 56.796265 472.1817
5.872 5.845 12.391663 18.882751 451.5686 16.769043 56.796265 472.1817
5.900 5.865 13.012695 17.230225 452.2171 16.769043 56.796265 472.1817
5.910 5.885 12.690735 14.976501 453.16162 16.769043 56.796265 472.1817
5.929 5.906 12.690735 15.06958 453.14636 16.769043 56.796265 472.1817
5.949 5.926 12.6449585 17.018127 452.7237 16.769043 56.796265 472.1817
5.971 5.946 11.856079 17.805481 450.7187 16.769043 56.796265 472.1817
5.990 5.966 11.856079 17.678833 450.63782 16.769043 56.796265 472.1817
6.011 5.986 11.79657 15.795898 449.49646 16.769043 56.796265 472.1817
6.032 6.006 11.021423 15.641785 450.55542 16.769043 56.796265 472.1817
6.048 6.026 11.064148 15.655518 450.4303 16.769043 56.796265 472.1817
6.072 6.047 11.448669 15.698242 448.87695 16.769043 56.796265 472.1817
6.096 6.067 10.855103 14.810181 447.1344 16.769043 56.796265 472.1817
6.114 6.087 10.684204 14.877319 447.2351 16.769043 56.796265 472.1817
6.132 6.107 9.390259 15.509033 447.9782 16.769043 56.796265 472.1817
6.151 6.127 11.187744 15.808105 446.8094 16.769043 56.796265 472.1817
6.192 6.147 11.16333 15.54718 446.64764 16.769043 56.796265 472.1817
6.197 6.167 10.838318 13.957214 445.6894 16.769043 56.796265 472.1817
6.222 6.188 9.518433 13.812256 445.8313 16.769043 56.796265 472.1817
6.231 6.208 9.657288 13.717651 445.78705 16.769043 56.796265 472.1817
6.249 6.228 10.592651 13.121033 445.24536 16.769043 56.796265 472.1817
6.273 6.248 11.021423 12.979126 443.71338 16.769043 56.796265 472.1817
