gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
5.333 5.317 -0.21246338 0.40116882 0.27442932 0.0326233 0.006210327 -0.0043640137
5.352 5.337 -0.018630981 0.43037415 0.2775421 0.0326233 0.006210327 -0.0043640137
5.373 5.357 0.26641846 0.20317078 0.26333618 0.0326233 0.006210327 -0.0043640137
5.396 5.378 0.51737976 -0.08358765 0.2467041 0.0326233 0.006210327 -0.0043640137
5.420 5.398 0.62013245 -0.19671631 0.24885559 0.0326233 0.006210327 -0.0043640137
5.434 5.418 0.5518646 -0.14976501 0.24661255 0.0326233 0.006210327 -0.0043640137
5.454 5.438 0.45706177 -0.11010742 0.20887756 0.0326233 0.006210327 -0.0043640137
5.492 5.458 0.46202087 -0.11894226 0.14086914 0.0326233 0.006210327 -0.0043640137
5.500 5.478 0.47233582 -0.1453247 0.065322876 0.0326233 0.006210327 -0.0043640137
5.513 5.498 0.41833496 -0.20074463 0.004257202 0.0326233 0.006210327 -0.0043640137
5.533 5.519 0.33605957 -0.28897095 -0.031417847 0.0326233 0.006210327 -0.0043640137
5.551 5.539 0.21672058 -0.36039734 -0.06271362 0.0326233 0.006210327 -0.0043640137
5.573 5.559 0.065460205 -0.38362122 -0.12309265 0.0326233 0.006210327 -0.0043640137
5.593 5.579 -0.10115051 -0.3672943 -0.19848633 0.0326233 0.006210327 -0.0043640137
5.613 5.599 -0.18811035 -0.28315735 -0.23268127 0.0326233 0.006210327 -0.0043640137
5.633 5.619 -0.007247925 -0.15345764 -0.20591736 0.0326233 0.006210327 -0.0043640137
5.655 5.639 0.39387512 -0.067993164 -0.15863037 0.0326233 0.006210327 -0.0043640137
5.685 5.660 0.6159668 -0.012817383 -0.16627502 0.0326233 0.006210327 -0.0043640137
5.695 5.680 0.42201233 0.020858765 -0.27540588 0.0326233 0.006210327 -0.0043640137
5.721 5.700 -0.19143677 -0.009506226 -0.47740173 0.0326233 0.006210327 -0.0043640137
5.740 5.720 -0.86335754 -0.022872925 -0.6689453 0.0326233 0.006210327 -0.0043640137
5.752 5.740 -1.1124115 0.009414673 -0.7536621 0.0326233 0.006210327 -0.0043640137
5.778 5.760 -0.82510376 0.085754395 -0.7147064 0.0326233 0.006210327 -0.0043640137
5.794 5.780 -0.31108093 0.16014099 -0.57466125 0.0326233 0.006210327 -0.0043640137
5.813 5.801 0.085006714 0.21229553 -0.38804626 0.0326233 0.006210327 -0.0043640137
5.832 5.821 0.3587036 0.20561218 -0.22340393 0.0326233 0.006210327 -0.0043640137
5.852 5.841 0.5858154 0.09339905 -0.12245178 0.0326233 0.006210327 -0.0043640137
5.877 5.861 0.7261505 -0.07867432 -0.10386658 0.0326233 0.006210327 -0.0043640137
5.893 5.881 0.7473297 -0.2436676 -0.16722107 0.0326233 0.006210327 -0.0043640137
5.914 5.901 0.60494995 -0.28170776 -0.2969818 0.0326233 0.006210327 -0.0043640137
5.947 5.921 0.27178955 -0.16462708 -0.4597473 0.0326233 0.006210327 -0.0043640137
5.952 5.942 -0.150177 -0.037719727 -0.5939789 0.0326233 0.006210327 -0.0043640137
5.976 5.962 -0.40170288 -0.011169434 -0.64779663 0.0326233 0.006210327 -0.0043640137
5.993 5.982 -0.45915222 -0.028305054 -0.6309204 0.0326233 0.006210327 -0.0043640137
6.015 6.002 -0.4344635 -0.038208008 -0.5733185 0.0326233 0.006210327 -0.0043640137
6.036 6.022 -0.4081726 -0.0021514893 -0.47579956 0.0326233 0.006210327 -0.0043640137
