accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
5.647 5.635 0.6398926 5.2521057 9.171753
5.667 5.656 0.6198883 5.124588 10.424042
5.686 5.676 0.5145569 5.0324707 10.728363
5.709 5.696 0.58576965 5.153427 10.7108
5.735 5.716 1.156311 5.9080963 9.324066
5.751 5.736 2.4005432 6.8275146 8.016785
5.771 5.756 3.2962189 7.0180206 9.719879
5.794 5.776 2.5218048 5.924301 11.818741
5.813 5.797 1.0971832 4.534836 11.986603
5.830 5.817 0.43675232 3.9070282 10.81221
5.857 5.837 0.7865143 4.2025146 9.003632
5.871 5.857 1.4349823 4.544998 7.576004
5.893 5.877 1.7956085 4.588135 7.278183
5.909 5.897 1.9393616 4.645859 7.598068
5.930 5.917 1.9284668 4.7253113 7.106003
5.953 5.938 1.8332214 4.848343 5.5050964
5.971 5.958 1.4615173 4.8420258 4.4004364
5.991 5.978 0.7760315 4.7297363 4.538742
6.007 5.998 0.12277222 4.5515137 5.491562
6.035 6.018 -0.054885864 4.6857452 6.2031097
6.048 6.038 -0.13134766 4.973694 7.241867
6.066 6.058 -0.34353638 4.9577637 8.735519
6.094 6.079 -0.059402466 5.118164 9.268433
6.121 6.099 0.2536621 5.753647 8.926285
6.130 6.119 0.023986816 5.9486237 9.34758
6.155 6.139 -0.28303528 5.7923584 10.038162
6.169 6.159 -0.3247528 5.995743 10.340225
6.189 6.179 -0.7021637 6.0358734 10.214767
6.211 6.199 -1.0155029 6.613617 8.49736
6.238 6.220 -0.2966919 6.9684143 7.503525
6.249 6.240 0.35057068 6.323807 9.065689
6.274 6.260 -0.63404846 4.518509 12.087936
6.291 6.280 -1.7338104 3.1185303 12.685684
6.308 6.300 -1.604065 3.053711 10.462494
6.338 6.320 -0.43745422 4.17453 8.268921
6.348 6.340 0.5657654 4.751648 6.657593
6.372 6.361 0.26745605 4.337448 6.048065
6.390 6.381 -0.019943237 3.7110596 6.8458557
6.407 6.401 -0.24639893 3.4381714 7.810074
6.448 6.421 0.106903076 3.5990906 7.895508
6.468 6.441 0.28274536 3.8383636 7.357376
6.490 6.461 0.34910583 3.8855743 7.128647
6.516 6.481 0.71551514 4.2409515 7.133438
6.527 6.502 0.78616333 4.451935 6.9697266
6.545 6.522 0.6430969 4.413864 6.019882
6.564 6.542 0.7567749 4.542267 6.0091095
6.585 6.562 1.3379517 4.5424347 7.5749207
6.605 6.582 2.0847778 4.55748 9.089188
6.624 6.602 2.959015 4.7110443 9.774551
6.644 6.622 3.1431427 4.8441925 10.306717
6.666 6.643 2.7320404 4.598236 10.186829
6.685 6.663 1.99646 4.3641357 9.652893
6.704 6.683 1.236908 4.707077 9.120087
6.724 6.703 1.3851929 5.2840424 7.750107
6.745 6.723 1.38797 5.134903 8.296997
6.766 6.743 0.6073303 3.5572357 12.561371
6.786 6.763 -1.2258301 1.9925537 15.225937
6.809 6.784 -2.0167236 1.7615814 13.056503
