magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
5.489 5.473 -33.63495 -14.363098 -37.10022
5.510 5.493 -33.43506 -14.697266 -37.034607
5.529 5.513 -33.13446 -15.333557 -36.53412
5.548 5.533 -33.13446 -15.527344 -35.96039
5.570 5.553 -33.13446 -15.126038 -35.56671
5.592 5.574 -32.72705 -14.936829 -35.913086
5.609 5.594 -32.131958 -15.527344 -37.26349
5.629 5.614 -32.788086 -15.745544 -37.049866
5.650 5.634 -33.21228 -15.745544 -36.636353
5.670 5.654 -32.633972 -15.361023 -36.44867
5.697 5.674 -33.35724 -15.361023 -36.871338
5.714 5.694 -34.303284 -15.361023 -37.12921
5.733 5.715 -34.303284 -15.361023 -36.775208
5.751 5.735 -34.00421 -14.616394 -37.21161
5.771 5.755 -34.317017 -12.565613 -37.677002
5.798 5.775 -35.13794 -11.201477 -37.590027
5.812 5.795 -34.584045 -12.069702 -37.66632
5.831 5.815 -33.969116 -12.710571 -38.380432
5.855 5.835 -33.969116 -12.365723 -39.05487
5.872 5.856 -34.370422 -12.127686 -38.50708
5.891 5.876 -34.643555 -12.191772 -38.07373
5.914 5.896 -34.47113 -12.532043 -38.241577
5.932 5.916 -34.64203 -12.362671 -37.908936
5.957 5.936 -34.721375 -12.615967 -36.85608
5.980 5.956 -34.63745 -13.031006 -36.123657
5.992 5.976 -34.20868 -13.459778 -36.206055
6.016 5.997 -33.714294 -13.954163 -36.894226
6.031 6.017 -33.63495 -14.030457 -37.426758
6.053 6.037 -34.07135 -14.639282 -37.001038
6.071 6.057 -34.651184 -15.194702 -36.262512
6.100 6.077 -34.805298 -15.194702 -35.96039
6.110 6.097 -34.150696 -14.729309 -36.23352
6.131 6.117 -33.54187 -15.016174 -36.17401
6.155 6.138 -33.468628 -15.527344 -35.96039
6.180 6.158 -32.907104 -14.4088745 -36.872864
6.190 6.178 -32.65686 -14.476013 -37.21924
6.209 6.198 -32.800293 -15.194702 -36.938477
6.231 6.218 -33.97827 -14.21814 -35.980225
6.252 6.238 -34.4162 -13.142395 -35.68878
6.270 6.258 -34.136963 -12.864685 -35.96039
6.289 6.279 -34.931946 -12.667847 -36.34796
6.309 6.299 -34.547424 -12.225342 -36.71112
6.331 6.319 -33.969116 -12.033081 -36.775208
6.350 6.339 -34.072876 -11.729431 -36.87439
6.370 6.359 -33.520508 -11.125183 -36.73706
6.390 6.379 -33.13446 -10.868835 -36.61194
6.409 6.399 -33.45642 -10.975647 -36.924744
6.432 6.420 -33.103943 -9.867859 -37.61902
6.452 6.440 -32.800293 -9.204102 -37.91504
6.480 6.460 -33.854675 -9.414673 -37.50305
6.498 6.480 -33.72345 -9.217834 -37.99286
6.512 6.500 -33.302307 -9.037781 -38.40332
6.536 6.520 -33.415222 -9.373474 -39.604187
6.562 6.540 -33.137512 -8.764648 -39.437866
6.571 6.561 -32.96814 -8.372498 -39.05487
6.590 6.581 -32.06787 -9.494019 -39.274597
6.610 6.601 -30.940247 -8.654785 -38.92975
6.635 6.621 -30.630493 -8.039856 -38.72986
6.650 6.641 -30.630493 -10.33783 -38.279724
6.670 6.661 -31.09436 -10.441589 -38.30414
6.691 6.681 -31.297302 -10.035706 -38.40332
6.710 6.702 -31.17981 -10.629272 -37.823486
6.732 6.722 -29.818726 -11.225891 -37.472534
6.750 6.742 -29.293823 -11.367798 -37.426758
6.771 6.762 -29.412842 -10.778809 -37.5412
6.792 6.782 -29.460144 -10.055542 -38.7619
6.812 6.802 -29.460144 -9.869385 -39.21814
6.832 6.822 -28.97644 -8.903503 -39.691162
6.860 6.843 -30.033875 -7.797241 -39.14337
6.877 6.863 -30.462646 -7.5393677 -38.893127
