magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
2.474 2.469 17.033386 -18.969727 481.82983 16.769043 56.796265 472.1817
2.494 2.489 17.811584 -18.504333 481.37512 16.769043 56.796265 472.1817
2.516 2.509 17.55371 -17.5354 480.42603 16.769043 56.796265 472.1817
2.534 2.529 17.533875 -17.47284 480.365 16.769043 56.796265 472.1817
2.554 2.550 19.122314 -18.423462 480.365 16.769043 56.796265 472.1817
2.575 2.570 19.682312 -18.630981 480.20935 16.769043 56.796265 472.1817
2.594 2.590 19.7052 -18.637085 480.20172 16.769043 56.796265 472.1817
2.616 2.610 19.7052 -17.671204 481.46362 16.769043 56.796265 472.1817
2.634 2.630 20.35675 -17.964172 482.4585 16.769043 56.796265 472.1817
2.654 2.650 20.373535 -17.971802 482.48138 16.769043 56.796265 472.1817
2.675 2.670 19.384766 -18.629456 483.7677 16.769043 56.796265 472.1817
2.696 2.691 19.535828 -16.4917 482.00684 16.769043 56.796265 472.1817
2.715 2.711 19.537354 -16.474915 481.9931 16.769043 56.796265 472.1817
2.754 2.731 19.371033 -16.983032 484.10797 16.769043 56.796265 472.1817
2.775 2.751 19.7052 -18.969727 483.13293 16.769043 56.796265 472.1817
2.794 2.771 19.737244 -18.954468 483.11157 16.769043 56.796265 472.1817
2.815 2.791 21.699524 -17.958069 481.86798 16.769043 56.796265 472.1817
2.834 2.811 21.374512 -17.306519 483.45947 16.769043 56.796265 472.1817
2.854 2.832 21.37909 -17.312622 483.4198 16.769043 56.796265 472.1817
2.874 2.852 21.577454 -17.453003 482.341 16.769043 56.796265 472.1817
2.894 2.872 22.377014 -16.973877 482.80792 16.769043 56.796265 472.1817
2.914 2.892 22.41211 -17.010498 482.86133 16.769043 56.796265 472.1817
2.935 2.912 23.034668 -17.55066 483.69904 16.769043 56.796265 472.1817
2.954 2.932 22.877502 -16.140747 482.31964 16.769043 56.796265 472.1817
2.975 2.952 23.005676 -16.152954 482.30896 16.769043 56.796265 472.1817
2.996 2.973 24.66278 -16.256714 482.25708 16.769043 56.796265 472.1817
3.015 2.993 24.046326 -15.641785 483.45947 16.769043 56.796265 472.1817
3.035 3.013 24.10431 -15.672302 483.31604 16.769043 56.796265 472.1817
3.055 3.033 24.635315 -16.053772 481.78406 16.769043 56.796265 472.1817
3.076 3.053 23.880005 -16.807556 481.34155 16.769043 56.796265 472.1817
3.094 3.073 23.843384 -16.807556 481.37665 16.769043 56.796265 472.1817
3.115 3.093 23.657227 -16.621399 481.85272 16.769043 56.796265 472.1817
3.136 3.114 24.54834 -15.142822 483.2962 16.769043 56.796265 472.1817
3.155 3.134 24.258423 -15.184021 483.0963 16.769043 56.796265 472.1817
3.175 3.154 22.383118 -15.519714 481.6269 16.769043 56.796265 472.1817
3.196 3.174 23.545837 -15.808105 481.34155 16.769043 56.796265 472.1817
3.215 3.194 23.612976 -15.786743 481.18744 16.769043 56.796265 472.1817
3.237 3.214 23.999023 -15.365601 480.1117 16.769043 56.796265 472.1817
3.257 3.234 23.712158 -13.645935 479.55017 16.769043 56.796265 472.1817
3.276 3.255 23.562622 -13.943481 479.30908 16.769043 56.796265 472.1817
3.296 3.275 22.659302 -15.441895 477.67487 16.769043 56.796265 472.1817
3.316 3.295 22.377014 -14.311218 476.29242 16.769043 56.796265 472.1817
3.336 3.315 22.18628 -14.285278 476.1078 16.769043 56.796265 472.1817
3.357 3.335 21.466064 -14.001465 474.7879 16.769043 56.796265 472.1817
3.376 3.355 22.711182 -13.311768 473.03467 16.769043 56.796265 472.1817
3.396 3.375 22.433472 -13.15918 473.00568 16.769043 56.796265 472.1817
3.415 3.395 20.9198 -12.06665 472.5296 16.769043 56.796265 472.1817
3.436 3.416 19.7052 -10.316467 471.08002 16.769043 56.796265 472.1817
3.455 3.436 19.873047 -10.081482 470.58563 16.769043 56.796265 472.1817
3.475 3.456 20.573425 -8.909607 468.40057 16.769043 56.796265 472.1817
3.496 3.476 20.707703 -7.987976 467.49573 16.769043 56.796265 472.1817
3.514 3.496 20.707703 -7.987976 467.06696 16.769043 56.796265 472.1817
3.539 3.516 20.55664 -7.3135376 465.3946 16.769043 56.796265 472.1817
3.555 3.536 20.039368 -4.992676 464.88953 16.769043 56.796265 472.1817
3.576 3.557 20.315552 -4.954529 464.7751 16.769043 56.796265 472.1817
3.596 3.577 20.883179 -5.0689697 464.4806 16.769043 56.796265 472.1817
3.616 3.597 19.871521 -5.82428 464.72626 16.769043 56.796265 472.1817
3.637 3.617 20.083618 -5.105591 464.10522 16.769043 56.796265 472.1817
3.656 3.637 20.619202 -3.2562256 462.11395 16.769043 56.796265 472.1817
3.676 3.657 20.373535 -3.993225 461.63177 16.769043 56.796265 472.1817
3.696 3.677 20.010376 -3.7231445 461.7218 16.769043 56.796265 472.1817
3.715 3.698 19.407654 -2.4414063 461.77826 16.769043 56.796265 472.1817
3.737 3.718 20.373535 -0.9979248 461.30676 16.769043 56.796265 472.1817
3.756 3.738 20.275879 -1.2878418 460.45837 16.769043 56.796265 472.1817
3.777 3.758 19.4458 -1.5060425 458.66394 16.769043 56.796265 472.1817
3.796 3.778 18.035889 -0.3326416 459.3521 16.769043 56.796265 472.1817
3.815 3.798 18.44635 -0.43640137 459.15222 16.769043 56.796265 472.1817
3.837 3.818 19.422913 -0.9277344 458.3435 16.769043 56.796265 472.1817
3.856 3.839 19.537354 -1.4984131 457.5592 16.769043 56.796265 472.1817
3.876 3.859 19.102478 -0.63171387 457.135 16.769043 56.796265 472.1817
3.895 3.879 17.48352 1.5487671 455.8792 16.769043 56.796265 472.1817
3.919 3.899 16.030884 2.330017 455.11627 16.769043 56.796265 472.1817
3.935 3.919 16.145325 2.671814 455.2292 16.769043 56.796265 472.1817
3.955 3.939 16.073608 3.7338257 455.159 16.769043 56.796265 472.1817
3.976 3.959 15.5303955 4.4937134 454.628 16.769043 56.796265 472.1817
3.996 3.980 15.46936 3.7139893 454.4525 16.769043 56.796265 472.1817
4.018 4.000 14.996338 3.9123535 454.1397 16.769043 56.796265 472.1817
4.036 4.020 14.361572 6.655884 454.1397 16.769043 56.796265 472.1817
4.056 4.040 13.0355835 6.340027 454.07867 16.769043 56.796265 472.1817
4.076 4.060 10.661316 7.0373535 454.16412 16.769043 56.796265 472.1817
4.096 4.080 10.353088 8.985901 454.46472 16.769043 56.796265 472.1817
4.117 4.100 9.823608 9.645081 454.20685 16.769043 56.796265 472.1817
4.137 4.121 8.41217 11.251831 454.4037 16.769043 56.796265 472.1817
4.156 4.141 7.5149536 12.147522 455.27954 16.769043 56.796265 472.1817
4.177 4.161 6.75354 12.353516 456.69708 16.769043 56.796265 472.1817
4.198 4.181 5.3268433 12.994385 459.04236 16.769043 56.796265 472.1817
4.216 4.201 4.8431396 13.479614 459.51385 16.769043 56.796265 472.1817
4.236 4.221 4.9865723 13.334656 460.63843 16.769043 56.796265 472.1817
4.256 4.241 4.5196533 12.92572 464.47296 16.769043 56.796265 472.1817
4.276 4.262 3.6743164 12.646484 467.49573 16.769043 56.796265 472.1817
4.296 4.282 2.6992798 12.571716 468.59436 16.769043 56.796265 472.1817
4.317 4.302 0.89416504 12.480164 471.86737 16.769043 56.796265 472.1817
4.336 4.322 0.1663208 12.480164 474.1745 16.769043 56.796265 472.1817
4.356 4.342 0.010681152 11.552429 475.68817 16.769043 56.796265 472.1817
4.377 4.362 -1.1871338 11.030579 479.80652 16.769043 56.796265 472.1817
4.396 4.382 -2.3376465 11.64856 482.48138 16.769043 56.796265 472.1817
4.416 4.403 -3.3096313 12.937927 484.85107 16.769043 56.796265 472.1817
4.436 4.423 -5.1620483 13.819885 488.16986 16.769043 56.796265 472.1817
4.457 4.443 -6.011963 13.311768 488.9984 16.769043 56.796265 472.1817
4.481 4.463 -6.6848755 13.311768 491.29333 16.769043 56.796265 472.1817
4.497 4.483 -7.685852 13.648987 495.54138 16.769043 56.796265 472.1817
4.517 4.503 -8.015442 13.978577 497.46857 16.769043 56.796265 472.1817
4.537 4.523 -8.885193 13.978577 497.9782 16.769043 56.796265 472.1817
4.557 4.544 -9.599304 14.764404 499.55902 16.769043 56.796265 472.1817
4.578 4.564 -9.518433 15.475464 500.56305 16.769043 56.796265 472.1817
4.597 4.584 -10.597229 16.371155 501.08948 16.769043 56.796265 472.1817
4.617 4.604 -11.978149 16.868591 502.69318 16.769043 56.796265 472.1817
4.637 4.624 -12.358093 16.641235 503.65753 16.769043 56.796265 472.1817
4.657 4.644 -12.080383 16.363525 504.11072 16.769043 56.796265 472.1817
4.678 4.664 -12.32605 16.79535 504.747 16.769043 56.796265 472.1817
4.697 4.685 -12.690735 17.306519 504.96063 16.769043 56.796265 472.1817
4.716 4.705 -12.882996 15.966797 504.96063 16.769043 56.796265 472.1817
4.738 4.725 -12.445068 14.588928 504.96063 16.769043 56.796265 472.1817
4.756 4.745 -12.023926 14.311218 504.96063 16.769043 56.796265 472.1817
4.777 4.765 -12.321472 14.015198 504.67224 16.769043 56.796265 472.1817
4.796 4.785 -12.625122 13.113403 504.3747 16.769043 56.796265 472.1817
4.816 4.805 -12.690735 12.646484 504.30908 16.769043 56.796265 472.1817
4.837 4.826 -13.388062 11.158752 503.63007 16.769043 56.796265 472.1817
4.858 4.846 -12.87384 9.953308 502.977 16.769043 56.796265 472.1817
4.877 4.866 -12.190247 9.817505 502.8427 16.769043 56.796265 472.1817
4.898 4.886 -12.5946045 8.410645 501.6632 16.769043 56.796265 472.1817
4.917 4.906 -13.267517 8.705139 500.29297 16.769043 56.796265 472.1817
4.938 4.926 -13.5269165 9.484863 499.9115 16.769043 56.796265 472.1817
4.958 4.946 -12.904358 8.657837 499.3042 16.769043 56.796265 472.1817
4.979 4.967 -12.9348755 7.949829 498.9334 16.769043 56.796265 472.1817
4.997 4.987 -13.192749 7.8216553 498.9334 16.769043 56.796265 472.1817
5.017 5.007 -12.013245 7.7148438 499.4568 16.769043 56.796265 472.1817
5.039 5.027 -11.898804 8.410645 498.5855 16.769043 56.796265 472.1817
5.057 5.047 -12.190247 8.81958 497.95685 16.769043 56.796265 472.1817
5.077 5.067 -12.989807 7.3394775 498.5138 16.769043 56.796265 472.1817
5.097 5.087 -12.568665 6.767273 497.99957 16.769043 56.796265 472.1817
5.118 5.108 -12.190247 6.8222046 497.6303 16.769043 56.796265 472.1817
5.138 5.128 -11.058044 7.725525 497.6303 16.769043 56.796265 472.1817
5.157 5.148 -10.978699 8.381653 498.74573 16.769043 56.796265 472.1817
5.177 5.168 -11.187744 8.486938 499.25995 16.769043 56.796265 472.1817
5.198 5.188 -11.071777 7.432556 498.91815 16.769043 56.796265 472.1817
5.218 5.208 -11.138916 6.8710327 499.115 16.769043 56.796265 472.1817
5.239 5.228 -11.187744 6.8222046 499.25995 16.769043 56.796265 472.1817
5.261 5.249 -10.240173 7.7667236 498.33527 16.769043 56.796265 472.1817
5.287 5.269 -10.784912 7.2250366 497.95685 16.769043 56.796265 472.1817
5.300 5.289 -11.187744 6.8222046 497.95685 16.769043 56.796265 472.1817
5.321 5.309 -10.824585 6.942749 496.65375 16.769043 56.796265 472.1817
5.343 5.329 -11.790466 6.134033 494.61212 16.769043 56.796265 472.1817
5.368 5.349 -12.190247 5.82428 494.04755 16.769043 56.796265 472.1817
5.380 5.369 -11.483765 5.82428 495.88623 16.769043 56.796265 472.1817
5.399 5.390 -9.338379 6.437683 494.3695 16.769043 56.796265 472.1817
5.421 5.410 -8.683777 6.655884 493.55927 16.769043 56.796265 472.1817
5.438 5.430 -9.835815 6.52771 493.43414 16.769043 56.796265 472.1817
5.459 5.450 -9.80072 5.847168 494.02618 16.769043 56.796265 472.1817
5.480 5.470 -9.686279 5.657959 494.21082 16.769043 56.796265 472.1817
5.498 5.490 -9.814453 5.0216675 491.84723 16.769043 56.796265 472.1817
5.518 5.510 -9.062195 4.826355 491.63055 16.769043 56.796265 472.1817
5.538 5.531 -8.850098 4.826355 491.76636 16.769043 56.796265 472.1817
5.558 5.551 -7.7819824 4.826355 491.76636 16.769043 56.796265 472.1817
5.583 5.571 -9.327698 4.463196 492.35687 16.769043 56.796265 472.1817
5.601 5.591 -10.018921 4.3258667 492.58118 16.769043 56.796265 472.1817
5.621 5.611 -8.1085205 4.8706055 490.98358 16.769043 56.796265 472.1817
5.647 5.631 -7.131958 5.5389404 490.8966 16.769043 56.796265 472.1817
5.661 5.651 -7.0129395 5.657959 490.95306 16.769043 56.796265 472.1817
5.684 5.671 -7.8536987 5.0994873 491.2262 16.769043 56.796265 472.1817
5.699 5.692 -8.43811 5.131531 492.51404 16.769043 56.796265 472.1817
5.719 5.712 -8.51593 5.1589966 492.74445 16.769043 56.796265 472.1817
5.748 5.732 -6.6741943 4.168701 490.94696 16.769043 56.796265 472.1817
5.760 5.752 -8.355713 3.4210205 492.02728 16.769043 56.796265 472.1817
5.781 5.772 -8.683777 3.327942 492.25616 16.769043 56.796265 472.1817
5.802 5.792 -7.5195313 3.9077759 491.68854 16.769043 56.796265 472.1817
5.832 5.812 -6.3201904 3.2608032 491.46118 16.769043 56.796265 472.1817
5.840 5.833 -6.1782837 3.161621 491.44135 16.769043 56.796265 472.1817
5.866 5.853 -6.3293457 3.6071777 490.71198 16.769043 56.796265 472.1817
5.881 5.873 -6.6467285 3.062439 490.62653 16.769043 56.796265 472.1817
5.902 5.893 -6.680298 2.9953003 490.62653 16.769043 56.796265 472.1817
5.929 5.913 -6.8328857 2.2384644 491.07208 16.769043 56.796265 472.1817
5.941 5.933 -6.689453 2.949524 489.4226 16.769043 56.796265 472.1817
5.961 5.953 -6.680298 2.9953003 489.32343 16.769043 56.796265 472.1817
5.984 5.974 -6.680298 2.6855469 490.53345 16.769043 56.796265 472.1817
6.013 5.994 -6.991577 3.9047241 491.8457 16.769043 56.796265 472.1817
6.023 6.014 -7.0129395 3.993225 491.92963 16.769043 56.796265 472.1817
6.045 6.034 -8.807373 5.130005 491.45355 16.769043 56.796265 472.1817
6.065 6.054 -8.215332 5.4763794 492.37366 16.769043 56.796265 472.1817
6.086 6.074 -8.183289 5.491638 492.4179 16.769043 56.796265 472.1817
6.101 6.094 -7.5393677 7.096863 492.4179 16.769043 56.796265 472.1817
6.130 6.115 -8.486938 5.215454 494.63348 16.769043 56.796265 472.1817
6.171 6.135 -8.512878 5.1651 494.69757 16.769043 56.796265 472.1817
6.171 6.155 -7.3669434 7.284546 493.898 16.769043 56.796265 472.1817
6.192 6.175 -8.503723 7.156372 494.69147 16.769043 56.796265 472.1817
6.203 6.195 -8.51593 7.154846 494.6991 16.769043 56.796265 472.1817
6.238 6.215 -9.518433 6.8252563 495.6772 16.769043 56.796265 472.1817
6.259 6.235 -9.352112 7.987976 496.16547 16.769043 56.796265 472.1817
6.279 6.256 -9.373474 7.9925537 496.1609 16.769043 56.796265 472.1817
6.300 6.276 -10.682678 8.338928 495.87555 16.769043 56.796265 472.1817
6.319 6.296 -10.353088 9.651184 498.44513 16.769043 56.796265 472.1817
6.339 6.316 -10.321045 9.617615 498.40393 16.769043 56.796265 472.1817
6.362 6.336 -9.133911 8.496094 497.08862 16.769043 56.796265 472.1817
6.379 6.356 -8.349609 8.653259 498.77167 16.769043 56.796265 472.1817
6.399 6.376 -8.358765 8.610535 498.61755 16.769043 56.796265 472.1817
6.425 6.397 -8.572388 7.785034 495.7657 16.769043 56.796265 472.1817
6.445 6.417 -9.518433 7.154846 497.3053 16.769043 56.796265 472.1817
6.462 6.437 -9.370422 7.183838 497.18933 16.769043 56.796265 472.1817
6.490 6.457 -7.826233 7.4890137 496.0495 16.769043 56.796265 472.1817
6.502 6.477 -7.5149536 7.4890137 496.65375 16.769043 56.796265 472.1817
6.526 6.497 -7.5012207 7.446289 496.52863 16.769043 56.796265 472.1817
6.543 6.517 -7.347107 6.8008423 495.18738 16.769043 56.796265 472.1817
6.575 6.538 -7.347107 4.992676 495.18738 16.769043 56.796265 472.1817
6.583 6.558 -7.3654175 4.974365 495.2057 16.769043 56.796265 472.1817
6.605 6.578 -7.3501587 4.8797607 495.29724 16.769043 56.796265 472.1817
6.622 6.598 -6.011963 5.3253174 494.86237 16.769043 56.796265 472.1817
6.641 6.618 -5.9921265 5.3863525 494.72046 16.769043 56.796265 472.1817
6.674 6.638 -5.596924 5.873108 493.57758 16.769043 56.796265 472.1817
6.682 6.658 -4.1748047 6.1569214 492.74445 16.769043 56.796265 472.1817
6.703 6.679 -4.055786 5.9890747 492.67578 16.769043 56.796265 472.1817
6.726 6.699 -3.2180786 4.8690796 492.28058 16.769043 56.796265 472.1817
6.743 6.719 -2.5054932 4.159546 492.4179 16.769043 56.796265 472.1817
6.765 6.739 -2.9449463 4.222107 492.0517 16.769043 56.796265 472.1817
6.789 6.759 -4.573059 4.2770386 490.41138 16.769043 56.796265 472.1817
6.803 6.779 -3.1723022 3.161621 490.13824 16.769043 56.796265 472.1817
6.826 6.799 -3.0258179 3.1906128 489.93683 16.769043 56.796265 472.1817
6.853 6.820 -2.3376465 2.9525757 488.8153 16.769043 56.796265 472.1817
6.863 6.840 -2.3376465 1.3305664 488.02032 16.769043 56.796265 472.1817
6.886 6.860 -2.305603 1.5563965 487.92572 16.769043 56.796265 472.1817
6.902 6.880 -2.1713257 2.1606445 487.00867 16.769043 56.796265 472.1817
6.924 6.900 -2.1713257 0.831604 484.92584 16.769043 56.796265 472.1817
6.943 6.920 -2.1026611 1.2496948 484.9945 16.769043 56.796265 472.1817
6.968 6.940 -1.6036987 2.59552 484.9579 16.769043 56.796265 472.1817
6.982 6.961 -0.66833496 1.6647339 483.7845 16.769043 56.796265 472.1817
7.005 6.981 -0.7080078 1.7028809 483.36945 16.769043 56.796265 472.1817
7.035 7.001 -0.9552002 2.027893 481.41327 16.769043 56.796265 472.1817
7.044 7.021 -1.3366699 2.6626587 479.55017 16.769043 56.796265 472.1817
7.063 7.041 -1.4389038 2.7633667 479.4525 16.769043 56.796265 472.1817
7.083 7.061 -1.4968872 2.9067993 478.89557 16.769043 56.796265 472.1817
7.102 7.081 -0.5004883 2.1636963 478.41034 16.769043 56.796265 472.1817
7.123 7.102 -0.1876831 2.11792 478.19214 16.769043 56.796265 472.1817
7.150 7.122 0.58288574 2.2506714 477.67944 16.769043 56.796265 472.1817
7.168 7.142 0.33416748 2.9953003 477.92053 16.769043 56.796265 472.1817
7.183 7.162 0.6210327 2.9953003 477.36053 16.769043 56.796265 472.1817
7.204 7.182 1.5792847 2.9464722 476.39465 16.769043 56.796265 472.1817
7.224 7.202 2.1713257 2.8289795 477.43225 16.769043 56.796265 472.1817
7.250 7.222 1.6235352 3.0090332 477.07672 16.769043 56.796265 472.1817
7.264 7.243 0.38604736 3.3477783 475.7721 16.769043 56.796265 472.1817
7.287 7.263 1.1688232 2.8289795 474.50104 16.769043 56.796265 472.1817
7.305 7.283 1.4373779 3.2028198 474.2386 16.769043 56.796265 472.1817
7.324 7.303 2.0584106 3.6087036 473.74115 16.769043 56.796265 472.1817
7.351 7.323 2.1713257 2.8289795 473.8495 16.769043 56.796265 472.1817
7.363 7.343 2.6245117 2.9418945 473.73962 16.769043 56.796265 472.1817
